organoid_id,region_id,time_idx,condition,burden,burden_norm,delta_burden,pathology_z,target_positive
treated_pseudo_4,iSuC,0,treated,5.3503e-05,0.005835963004704944,0.0,-0.5890078767151737,0
treated_pseudo_4,iSuC,1,treated,0.0,0.0,-0.005835963004704944,-0.6135219734254534,0
treated_pseudo_4,iSuC,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iSuM,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iSuM,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iSuM,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iTC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iTC,1,treated,0.001751305,0.24172084651857403,0.24172084651857403,0.401831997062337,1
treated_pseudo_4,iTC,2,treated,0.0,0.0,-0.24172084651857403,-0.6135219734254534,0
treated_pseudo_4,iTeA,0,treated,0.010854453,0.16377614241254976,0.0,0.074423476314556,1
treated_pseudo_4,iTeA,1,treated,0.00171957,0.025945530484893915,-0.13783061192765583,-0.5045371764016487,0
treated_pseudo_4,iTeA,2,treated,0.036123013,0.5450378495773474,0.5190923190924535,1.6759220385619962,1
treated_pseudo_4,iV,0,treated,0.000973012,0.01736783618544632,0.0,-0.5405679784198163,0
treated_pseudo_4,iV,1,treated,0.005805409,0.11886643694303377,0.10149860075758745,-0.11422077352430271,1
treated_pseudo_4,iV,2,treated,0.014388345,0.2991405316401219,0.1802740946970881,0.6430247039058586,1
treated_pseudo_4,iV-b,0,treated,0.00337696,0.1385690371825069,0.0,-0.031459548457413285,1
treated_pseudo_4,iV-b,1,treated,0.001514821,0.062158653781460925,-0.07641038340104597,-0.35242311982561464,1
treated_pseudo_4,iV-b,2,treated,0.003324404,0.13641247201200923,0.0742538182305483,-0.040518250013434155,1
treated_pseudo_4,iVLThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iVLThal,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iVLThal,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iVMThal,0,treated,0.008523159,0.3773429759033907,0.0,0.9715158681069518,1
treated_pseudo_4,iVMThal,1,treated,4.60116e-05,0.0020370562217690005,-0.37530591968162175,-0.6049652719548541,0
treated_pseudo_4,iVMThal,2,treated,0.000133815,0.005924346867225195,0.0038872906454561944,-0.5886366182696176,0
treated_pseudo_4,iVO,0,treated,0.023185106,0.3250860699422589,0.0,0.7520095337661727,1
treated_pseudo_4,iVO,1,treated,0.006143035,0.08613353355674735,-0.23895253638551156,-0.2517160863925923,1
treated_pseudo_4,iVO,2,treated,0.020479235,0.2871461541549112,0.20101262059816383,0.5926420456513409,1
treated_pseudo_4,iVTA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iVTA,1,treated,0.0517742,0.48880868095628777,0.48880868095628777,1.4397301236365567,1
treated_pseudo_4,iVTA,2,treated,0.0,0.0,-0.48880868095628777,-0.6135219734254534,0
treated_pseudo_4,iot,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iot,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_4,iot,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cAI,0,treated,0.009160145,0.07708277635320122,0.0,-0.28973400001029675,1
treated_pseudo_5,cAI,1,treated,0.026687495,0.25848330411313336,0.18140052775993215,0.4722430853854999,1
treated_pseudo_5,cAI-b,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cAI-b,1,treated,0.003291505,0.04232701118848091,0.04232701118848091,-0.4357263902637718,1
treated_pseudo_5,cAI-b,2,treated,0.03747761,0.4819422172494114,0.43961520606093046,1.4108873850461492,1
treated_pseudo_5,cAIP,0,treated,0.001481095,0.0248534541522222,0.0,-0.509124468132686,0
treated_pseudo_5,cAIP,1,treated,0.001126045,0.01889555212922807,-0.005957902022994132,-0.5341507724914185,0
treated_pseudo_5,cAIP,2,treated,0.01120296,0.1879908126954579,0.1690952605662298,0.17613775528517114,1
treated_pseudo_5,cAcb,0,treated,0.001393115,0.2618248417506,0.0,0.4862792910194043,1
treated_pseudo_5,cAcb,1,treated,4.9809e-05,0.009361203879619152,-0.25246363787098086,-0.574200021410915,0
treated_pseudo_5,cAcb,2,treated,0.000539603,0.10141407571029602,0.09205287183067687,-0.18752981793345264,1
treated_pseudo_5,cAu,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cAu,1,treated,0.001241105,0.08041210795818715,0.08041210795818715,-0.2757490660963193,1
treated_pseudo_5,cAu,2,treated,0.00987922,0.6400819472830113,0.5596698393248241,2.0751569550649878,1
treated_pseudo_5,cBLA,0,treated,0.000374982,0.0018994244467564533,0.0,-0.6055433973885391,0
treated_pseudo_5,cBLA,1,treated,0.0,0.0,-0.0018994244467564533,-0.6135219734254534,0
treated_pseudo_5,cBLA,2,treated,0.19741875,0.9999999999949346,0.9999999999949346,3.5870010063111186,1
treated_pseudo_5,cBLP,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cBLP,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cBLP,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cBMA,0,treated,0.000123709,0.0021866331489409233,0.0,-0.6043369706350268,0
treated_pseudo_5,cBMA,1,treated,0.001572935,0.02780259974722446,0.025615966598283538,-0.4967365142902273,0
treated_pseudo_5,cBMA,2,treated,0.004860024,0.08590393247903112,0.05810133273180666,-0.2526805309957165,1
treated_pseudo_5,cCA,0,treated,0.001536145,0.12483193769679739,0.0,-0.08916255052235585,1
treated_pseudo_5,cCA,1,treated,0.001536305,0.12484493979622906,1.30020994316693e-05,-0.08910793490490802,1
treated_pseudo_5,cCA,2,treated,0.001731945,0.14074325687632336,0.0158983170800943,-0.022326688670495195,1
treated_pseudo_5,cCPu,0,treated,0.000104082,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cCPu,1,treated,0.00156829,0.06637179533835326,0.06637179533835326,-0.33472572189891564,1
treated_pseudo_5,cCPu,2,treated,0.001756151,0.0748874378181501,0.008515642479796845,-0.2989555699751269,1
treated_pseudo_5,cCauThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cCauThal,1,treated,0.000401549,0.01571039282865201,0.01571039282865201,-0.5475301073276777,0
treated_pseudo_5,cCauThal,2,treated,0.00098406,0.038500828459199984,0.022790435630547973,-0.45179835874286894,1
treated_pseudo_5,cCg,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cCg,1,treated,0.00271861,0.09693012933963857,0.09693012933963857,-0.20636473770340108,1
treated_pseudo_5,cCg,2,treated,0.008568658,0.30550948028850355,0.20857935094886498,0.6697776190602835,1
treated_pseudo_5,cCl,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cCl,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cCl,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cDEn,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cDEn,1,treated,0.003626475,0.42917879708050144,0.42917879708050144,1.189253426136024,1
treated_pseudo_5,cDEn,2,treated,0.0,0.0,-0.42917879708050144,-0.6135219734254534,0
treated_pseudo_5,cDP,0,treated,0.00648165,0.08103133126363031,0.0,-0.27314800437220366,1
treated_pseudo_5,cDP,1,treated,0.011952395,0.1494246802340081,0.06839334897037778,0.014139829640466093,1
treated_pseudo_5,cDpMe,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cDpMe,1,treated,0.001806799,0.04023160215830526,0.04023160215830526,-0.4445282040470167,1
treated_pseudo_5,cDpMe,2,treated,0.00053282,0.011864187583670464,-0.0283674145746348,-0.5636861808440878,0
treated_pseudo_5,cEct,0,treated,0.000969825,0.02836108420219367,0.0,-0.4943905875032916,0
treated_pseudo_5,cEct,1,treated,0.0132459,0.38735656972529803,0.35899548552310434,1.0135781990658348,1
treated_pseudo_5,cEct,2,treated,0.023887948,0.6985673751920438,0.3112108054667458,2.32082633897785,1
treated_pseudo_5,cEn,0,treated,0.000356115,0.009756662216588047,0.0,-0.5725388895789402,0
treated_pseudo_5,cEn,1,treated,0.0,0.0,-0.009756662216588047,-0.6135219734254534,0
treated_pseudo_5,cEn,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cEnt,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cEnt,1,treated,0.004633062,0.530433759117553,0.530433759117553,1.6145772209871676,1
treated_pseudo_5,cEnt,2,treated,0.008734478,0.9999999998855111,0.46956624076795817,3.587001005851483,1
treated_pseudo_5,cHipp,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cHipp,1,treated,0.000313523,0.13362380343713012,0.13362380343713012,-0.05223211644514243,1
treated_pseudo_5,cHipp,2,treated,9.31041e-05,0.03968105675689154,-0.09394274668023858,-0.44684078265705507,1
treated_pseudo_5,cIC,0,treated,6.4146e-05,0.014745376406444837,0.0,-0.5515836809850028,0
treated_pseudo_5,cIC,1,treated,0.00020943,0.04814211612262249,0.033396739716177654,-0.41129990835820684,1
treated_pseudo_5,cIC,2,treated,0.001136691,0.2612935592682036,0.2131514431455811,0.48404762674335533,1
treated_pseudo_5,cIns,0,treated,0.002936629,0.030991483388587617,0.0,-0.4833415352749075,0
treated_pseudo_5,cIns,1,treated,0.009710507,0.10247907256424416,0.07148758917565654,-0.1830562741750737,1
treated_pseudo_5,cIns,2,treated,0.01027218,0.10840664443298148,0.005927571868737325,-0.15815737232627639,1
treated_pseudo_5,cLDThal,0,treated,0.004575515,0.01920418020593292,0.0,-0.5328543731630214,0
treated_pseudo_5,cLDThal,1,treated,0.00417131,0.017507666117324513,-0.0016965140886084085,-0.5399806195777039,0
treated_pseudo_5,cLDThal,2,treated,0.003128265,0.013129836705138712,-0.004377829412185801,-0.5583697926250503,0
treated_pseudo_5,cLEnt,0,treated,0.002098891,0.08371287266592031,0.0,-0.26188412809071243,1
treated_pseudo_5,cLEnt,1,treated,0.01071203,0.42724219760984183,0.3435293249439215,1.1811186955569313,1
treated_pseudo_5,cLEnt,2,treated,0.008359175,0.33340013958187653,-0.0938420580279653,0.7869329743426936,1
treated_pseudo_5,cLS,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cLS,1,treated,0.000106164,0.01533908045340199,0.01533908045340199,-0.5490898134925839,0
treated_pseudo_5,cLS,2,treated,0.0,0.0,-0.01533908045340199,-0.6135219734254534,0
treated_pseudo_5,cM,0,treated,0.005822585,0.2193599505486801,0.0,0.30790453969282283,1
treated_pseudo_5,cM,1,treated,0.004371394,0.1640455567109596,-0.055314393837720494,0.0755551572661019,1
treated_pseudo_5,cM,2,treated,0.015884278,0.6028769715860457,0.4388314148750861,1.9188765996885515,1
treated_pseudo_5,cM1,0,treated,0.03499881,0.8109455941086627,0.0,2.7928736299613663,1
treated_pseudo_5,cM1,1,treated,0.004223242,0.09470612567668647,-0.7162394684319763,-0.21570671619669698,1
treated_pseudo_5,cM2,0,treated,0.151782845,0.999999999993362,0.0,3.587001006304513,1
treated_pseudo_5,cM2,1,treated,0.03956306,0.2550897870088054,-0.7449102129845566,0.4579885388065691,1
treated_pseudo_5,cMDThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cMDThal,1,treated,0.000159975,0.030301624036295344,0.030301624036295344,-0.4862393053370121,0
treated_pseudo_5,cMDThal,2,treated,0.00219187,0.4151724999308309,0.38487087589453556,1.1304196530975161,1
treated_pseudo_5,cMO,0,treated,0.000367841,0.015886474894959847,0.0,-0.5467904705618285,0
treated_pseudo_5,cMO,1,treated,0.000172886,0.007466674728184265,-0.008419800166775581,-0.5821580346473383,0
treated_pseudo_5,cMS,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cMS,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cMS,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cMamm,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cMamm,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cMamm,2,treated,0.000192606,0.002895392763308558,0.002895392763308558,-0.6013598095877513,0
treated_pseudo_5,cPAG,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cPAG,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cPAG,2,treated,0.000253735,0.07318062216199424,0.07318062216199424,-0.3061250883610201,1
treated_pseudo_5,cPMCo,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cPMCo,1,treated,0.003491316,0.999999999713575,0.999999999713575,3.5870010051292613,1
treated_pseudo_5,cPMCo,2,treated,0.00105782,0.3029860372699045,-0.6970139624436705,0.6591778386725486,1
treated_pseudo_5,cPRh,0,treated,0.00041998,0.016308747049333057,0.0,-0.545016706673672,0
treated_pseudo_5,cPRh,1,treated,0.0135719,0.5270267252698779,0.5107179782205449,1.6002658970171957,1
treated_pseudo_5,cPRh,2,treated,0.025751825,0.9999999999611678,0.4729732746912899,3.587001006169281,1
treated_pseudo_5,cPS,0,treated,0.000238832,0.07541316962045445,0.0,-0.29674722145835797,1
treated_pseudo_5,cPS,1,treated,0.0,0.0,-0.07541316962045445,-0.6135219734254534,0
treated_pseudo_5,cPS,2,treated,0.000999306,0.31553909392685175,0.31553909392685175,0.7119072416262578,1
treated_pseudo_5,cPir,0,treated,1.49395e-05,0.0005708996881319434,0.0,-0.6111238961663186,0
treated_pseudo_5,cPir,1,treated,0.000749912,0.028657219246052544,0.0280863195579206,-0.4931466654464508,0
treated_pseudo_5,cPir,2,treated,0.003295402,0.1259308527105581,0.09727363346450554,-0.08454653275425308,1
treated_pseudo_5,cPnO,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cPnO,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cPnO,2,treated,0.001308259,0.06418565921620072,0.06418565921620072,-0.34390863691689616,1
treated_pseudo_5,cPrL,0,treated,0.000276152,0.006929004252796321,0.0,-0.5844165318347426,0
treated_pseudo_5,cPrL,1,treated,0.005330219,0.1337419613811805,0.12681295712838417,-0.0517357912859179,1
treated_pseudo_5,cRSA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cRSA,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cRSA,2,treated,0.010058659,0.9999999999005831,0.9999999999005831,3.587001005914793,1
treated_pseudo_5,cRSC,0,treated,0.00054058,0.03025840378886295,0.0,-0.48642085297954263,0
treated_pseudo_5,cRSC,1,treated,0.00316891,0.17737644446810036,0.1471180406792374,0.13155185763054422,1
treated_pseudo_5,cRSC,2,treated,0.007003507,0.3920140270526623,0.21463758258456195,1.0331419555966699,1
treated_pseudo_5,cRSC-b,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cRSC-b,1,treated,0.001158257,0.26414914039122134,0.26414914039122134,0.49604256087115417,1
treated_pseudo_5,cRSC-b,2,treated,0.0,0.0,-0.26414914039122134,-0.6135219734254534,0
treated_pseudo_5,cS1,0,treated,7.29257e-05,0.0018331031240545036,0.0,-0.6058219816285967,0
treated_pseudo_5,cS1,1,treated,0.003732331,0.09381805887506695,0.09198495575101244,-0.21943706120445988,1
treated_pseudo_5,cS1,2,treated,0.038283335,0.9623123396515236,0.8684942807764566,3.4286931229853126,1
treated_pseudo_5,cS1-b,0,treated,0.025171765,0.7955904244812402,0.0,2.728373887083298,1
treated_pseudo_5,cS1-b,1,treated,0.002083948,0.06586622248844416,-0.729724201992796,-0.3368493922729005,1
treated_pseudo_5,cS1-b,2,treated,0.007149,0.22595459415008787,0.1600883716616437,0.33560549168384923,1
treated_pseudo_5,cS2,0,treated,0.002457645,0.05944676912001413,0.0,-0.36381445366447485,1
treated_pseudo_5,cS2,1,treated,0.00664408,0.16071039136038912,0.101263622240375,0.061545718569738415,1
treated_pseudo_5,cS2,2,treated,0.012351468,0.298763599498399,0.13805320813800986,0.6414413917827423,1
treated_pseudo_5,cSC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cSC,1,treated,0.001316882,0.7851271544280625,0.7851271544280625,2.684422680781513,1
treated_pseudo_5,cSC,2,treated,0.000430376,0.25659085948029653,-0.5285362949477659,0.46429382821734944,1
treated_pseudo_5,cSN,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cSN,1,treated,0.005693555,0.6299016461665374,0.6299016461665374,2.032394366284385,1
treated_pseudo_5,cSN,2,treated,0.000846855,0.09369108730210968,-0.5362105588644277,-0.2199704082144429,1
treated_pseudo_5,cSuC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cSuC,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cSuC,2,treated,0.000467567,0.04872823462229845,0.04872823462229845,-0.40883790413145676,1
treated_pseudo_5,cSuM,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cSuM,1,treated,0.00222927,0.12644312180111456,0.12644312180111456,-0.08239473466755101,1
treated_pseudo_5,cSuM,2,treated,0.0,0.0,-0.12644312180111456,-0.6135219734254534,0
treated_pseudo_5,cTC,0,treated,0.000262567,0.11973396196863818,0.0,-0.11057671471873634,1
treated_pseudo_5,cTC,1,treated,0.000248745,0.11343095046174462,-0.006303011506893566,-0.13705265939512093,1
treated_pseudo_5,cTC,2,treated,0.000431746,0.19688178310340468,0.08345083264166006,0.21348448079609864,1
treated_pseudo_5,cTeA,0,treated,0.000643353,0.018767669816025546,0.0,-0.5346879450867305,0
treated_pseudo_5,cTeA,1,treated,0.003884155,0.11330721789478669,0.09453954807876114,-0.1375724008859721,1
treated_pseudo_5,cTeA,2,treated,0.00802485,0.23409813138841756,0.12079091349363087,0.3698126069899669,1
treated_pseudo_5,cV,0,treated,0.000100048,0.017277507703405057,0.0,-0.5409474052843573,0
treated_pseudo_5,cV,1,treated,0.000822767,0.142085430799291,0.12480792309588595,-0.016688856264237842,1
treated_pseudo_5,cV,2,treated,0.004020827,0.694365399273939,0.552279968474648,2.3031758425734616,1
treated_pseudo_5,cV-b,0,treated,0.000178957,0.012337016598492038,0.0,-0.5617000517018336,0
treated_pseudo_5,cV-b,1,treated,0.0,0.0,-0.012337016598492038,-0.6135219734254534,0
treated_pseudo_5,cV-b,2,treated,0.00849188,0.5854169689500973,0.5854169689500973,1.8455354573896179,1
treated_pseudo_5,cVLThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cVLThal,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cVLThal,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cVMThal,0,treated,0.001946509,0.9999999994862597,0.0,3.5870010041744185,1
treated_pseudo_5,cVMThal,1,treated,0.0,0.0,-0.9999999994862597,-0.6135219734254534,0
treated_pseudo_5,cVMThal,2,treated,0.000560723,0.28806596820869257,0.28806596820869257,0.5965057457213538,1
treated_pseudo_5,cVO,0,treated,0.002313584,0.029060202388120557,0.0,-0.49145392549773914,0
treated_pseudo_5,cVO,1,treated,0.009089378,0.12071231329276938,0.09165211090464882,-0.10646712749944673,1
treated_pseudo_5,cVTA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cVTA,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cVTA,2,treated,0.00056754,0.1731373789692913,0.1731373789692913,0.11374556559009807,1
treated_pseudo_5,cot,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,cot,1,treated,0.0087113,0.9999999998852065,0.9999999998852065,3.5870010058502033,1
treated_pseudo_5,cot,2,treated,0.00425015,0.4878892931608498,-0.5121107067243567,1.4358682140745105,1
treated_pseudo_5,iAI,0,treated,0.06101628,0.42129952426790324,0.0,1.156156359622924,1
treated_pseudo_5,iAI,1,treated,0.01719845,0.09961850426922306,-0.32168101999868015,-0.19507215703347655,1
treated_pseudo_5,iAI-b,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iAI-b,1,treated,0.001344085,0.01226762355369605,0.01226762355369605,-0.5619915387811346,0
treated_pseudo_5,iAI-b,2,treated,0.010476602,0.09562119170878265,0.0833535681550866,-0.21186296030088117,1
treated_pseudo_5,iAIP,0,treated,0.00409353,0.01249756141341698,0.0,-0.5610256795174604,0
treated_pseudo_5,iAIP,1,treated,0.012840675,0.03920262570500963,0.026705064291592653,-0.44885044328471474,1
treated_pseudo_5,iAIP,2,treated,0.01810965,0.05528882481635333,0.0160861991113437,-0.3812799942605552,1
treated_pseudo_5,iAcb,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iAcb,1,treated,0.000870943,0.04779261585678438,0.04779261585678438,-0.4127679922562913,1
treated_pseudo_5,iAcb,2,treated,0.000848321,0.0465512435099004,-0.0012413723468839843,-0.4179824053258134,1
treated_pseudo_5,iAu,0,treated,0.00010631,0.001545865199543324,0.0,-0.6070285311311637,0
treated_pseudo_5,iAu,1,treated,0.003537171,0.05143438579375278,0.04988852059420945,-0.39747065394906417,1
treated_pseudo_5,iAu,2,treated,0.015000305,0.21812105617567226,0.16668667038191948,0.3027005354095107,1
treated_pseudo_5,iBLA,0,treated,0.001080398,0.001239509996092622,0.0,-0.6083153832032269,0
treated_pseudo_5,iBLA,1,treated,0.0584462,0.13286246618045072,0.1316229561843581,-0.055430131087170056,1
treated_pseudo_5,iBLA,2,treated,0.26361215,0.6036054507790485,0.47074298459859776,1.9219365932790353,1
treated_pseudo_5,iBLP,0,treated,0.08161045,0.09500568098465552,0.0,-0.21444842724186458,1
treated_pseudo_5,iBLP,1,treated,0.00535865,0.006238198569036494,-0.08876748241561902,-0.5873182769839231,0
treated_pseudo_5,iBLP,2,treated,0.0,0.0,-0.006238198569036494,-0.6135219734254534,0
treated_pseudo_5,iBMA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iBMA,1,treated,0.00141248,0.07253838965306293,0.07253838965306293,-0.30882280077313357,1
treated_pseudo_5,iBMA,2,treated,0.000159282,0.008179981154224605,-0.06435840849883832,-0.5791617746131469,0
treated_pseudo_5,iCA,0,treated,0.001188613,0.0852197417061887,0.0,-0.25555449005957936,1
treated_pseudo_5,iCA,1,treated,0.0,0.0,-0.0852197417061887,-0.6135219734254534,0
treated_pseudo_5,iCA,2,treated,0.01218999,0.8739832049632834,0.8739832049632834,3.057664562945233,1
treated_pseudo_5,iCPu,0,treated,0.000427872,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iCPu,1,treated,0.002231998,0.023299976657439273,0.023299976657439273,-0.5156498860480583,0
treated_pseudo_5,iCPu,2,treated,0.004139448,0.04793436498465842,0.024634388327219144,-0.41217257178729577,1
treated_pseudo_5,iCauThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iCauThal,1,treated,0.002157747,0.022611351432681826,0.022611351432681826,-0.5185424721290929,0
treated_pseudo_5,iCauThal,2,treated,0.001808046,0.01894678269160131,-0.0036645687410805164,-0.5339355773369039,0
treated_pseudo_5,iCg,0,treated,0.000800974,0.008368427541186657,0.0,-0.5783702012342604,0
treated_pseudo_5,iCg,1,treated,0.012675035,0.13242641081920864,0.12405798327802198,-0.057261791652514035,1
treated_pseudo_5,iCg,2,treated,0.02700784,0.28217289460577083,0.1497464837865622,0.5717517546308767,1
treated_pseudo_5,iCl,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iCl,1,treated,0.01629095,0.13100470568054418,0.13100470568054418,-0.06323369675791393,1
treated_pseudo_5,iCl,2,treated,0.0,0.0,-0.13100470568054418,-0.6135219734254534,0
treated_pseudo_5,iDEn,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iDEn,1,treated,0.03233255,0.10710007916729185,0.10710007916729185,-0.1636456297493591,1
treated_pseudo_5,iDEn,2,treated,0.0,0.0,-0.10710007916729185,-0.6135219734254534,0
treated_pseudo_5,iDP,0,treated,0.006338767,0.04348699784242304,0.0,-0.43085383966767543,1
treated_pseudo_5,iDP,1,treated,0.0287641,0.19733559454689542,0.15384859670447237,0.21539072619295857,1
treated_pseudo_5,iDpMe,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iDpMe,1,treated,0.000628454,0.015312932382538643,0.015312932382538643,-0.5491996490651218,0
treated_pseudo_5,iDpMe,2,treated,0.003103593,0.07562225676329573,0.06030932438075709,-0.29586894611008124,1
treated_pseudo_5,iEct,0,treated,9.54338e-05,0.0013411360556480983,0.0,-0.6078885006047219,0
treated_pseudo_5,iEct,1,treated,0.000453121,0.0063677325085171295,0.005026596452869032,-0.5867741666944761,0
treated_pseudo_5,iEct,2,treated,0.03185724,0.44769141747928753,0.4413236849707704,1.2670161135366589,1
treated_pseudo_5,iEn,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_5,iEn,1,treated,0.02457115,0.8628131589225063,0.8628131589225063,3.0107445278659957,1
treated_pseudo_5,iEn,2,treated,0.0,0.0,-0.8628131589225063,-0.6135219734254534,0
treated_pseudo_5,iEnt,0,treated,0.000404698,0.01443384677062272,0.0,-0.5528922683791491,0
treated_pseudo_5,iEnt,1,treated,0.002034077,0.07254682686261843,0.05811298009199571,-0.30878736008051066,1
treated_pseudo_5,iEnt,2,treated,0.007583495,0.27047083211625345,0.19792400525363502,0.5225969722330965,1
treated_pseudo_5,iHipp,0,treated,0.000257528,0.031343312279650856,0.0,-0.48186366993305363,0
treated_pseudo_5,iHipp,1,treated,0.00074906,0.09116686921886269,0.05982355693921183,-0.23057344427904217,1
treated_pseudo_5,iHipp,2,treated,0.00232421,0.2828758031495112,0.19170893393064853,0.5747043381215263,1
treated_pseudo_5,iIC,0,treated,0.0008122,0.07942556986238454,0.0,-0.2798930420381447,1
treated_pseudo_5,iIC,1,treated,0.000108432,0.010603636285789312,-0.06882193357659523,-0.5689811555380013,0
treated_pseudo_5,iIC,2,treated,0.0,0.0,-0.010603636285789312,-0.6135219734254534,0
treated_pseudo_5,iIns,0,treated,0.002677675,0.006953036895798632,0.0,-0.5843155821655471,0
treated_pseudo_5,iIns,1,treated,0.00846493,0.021980625210435444,0.015027588314636811,-0.5211918521195746,0
treated_pseudo_5,iIns,2,treated,0.02096909,0.05444979560302208,0.032469170392586635,-0.3848043557518413,1
treated_pseudo_5,iLDThal,0,treated,0.001797345,0.1704922029093371,0.0,0.1026344427647551,1
treated_pseudo_5,iLDThal,1,treated,0.00065047,0.06170215691836375,-0.10879004599097333,-0.3543406453892417,1
treated_pseudo_5,iLDThal,2,treated,0.004265218,0.4045892206051464,0.3428870636867827,1.0859643450887821,1
treated_pseudo_5,iLEnt,0,treated,0.000336311,0.003489202811154613,0.0,-0.5988654968361629,0
treated_pseudo_5,iLEnt,1,treated,0.007176535,0.07445604246173772,0.0709668396505831,-0.30076765608309797,1
treated_pseudo_5,iLEnt,2,treated,0.02234816,0.23186057754915262,0.15740453508741492,0.36041371066968914,1
treated_pseudo_5,iLS,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
